"""sitename"""	"""siteengname"""	SO2 Average 	Maximum	X	Y	Xtwd	Ytwd	Months 
??	Guanyin	1.29	4.6	121.0828309	25.03556747	258358.544	2769719.669	22
??	Pingzhen	0.39	6.4	121.203986	24.952786	270598.2355	2760563.563	22
??	Longtan	2.53	11	121.2164577	24.86400048	271873.2622	2750731.543	22
??	Hukou	2.92	17.4	121.0388689	24.90009696	253926.5933	2754712.78	22
??	Zhudong	1.78	5.1	121.0889549	24.74091408	258997.847	2737084.183	22
??	Hsinchu	2	9.3	120.9723675	24.8056356	247206.4037	2744249.997	22
??	Toufen	1.7	5	120.8986929	24.69690679	239749.1152	2732210.903	22
??	Miaoli	1.61	5.4	120.8201147	24.56499183	231778.9513	2717608.589	22
??	Sanyi	1.6	4.7	120.7595675	24.38248443	225610.8072	2697404.393	22
??	Fengyuan	1.47	4	120.7425241	24.25699731	223856.2162	2683509.479	22
??	Shalu	0.89	3	120.568794	24.225628	206204.9642	2680078.798	22
??	Dali	1.58	6.2	120.6784444	24.09961111	217309.5348	2666092.325	22
??	Zhongming	2.11	7.4	120.641092	24.151958	213526.9718	2671898.973	22
??	Xitun	2.04	6.4	120.616917	24.162197	211073.3337	2673039.462	22
??	Changhua	1.75	7.6	120.541519	24.066	203376.8957	2662408.563	22
??	Xianxi	1.84	6.4	120.469061	24.131672	196036.0031	2669707.797	22
??	Erlin	1.95	9.3	120.409653	23.925175	189901.7565	2646862.1	22
??	Nantou	1.77	9.5	120.685306	23.913	217960.9325	2645423.87	22
??	Douliu	1.85	17.9	120.544994	23.711853	203604.1387	2623186.376	22
??	Lunbei	1.76	6.4	120.348742	23.757547	183615.4515	2628324.597	22
??	Xingang	2.11	6	120.345531	23.554839	183185.239	2605876.77	22
??	Puzi	1.4	3.9	120.2478	23.46538	173155.6228	2596018.432	22
??	Taixi	3.41	15.4	120.1993333	23.702175	168350.7048	2622269.861	22
??	Chiayi	2.16	19.9	120.4412515	23.46477865	192918.7784	2595861.802	22
??	Xinying	2.38	8.9	120.31725	23.305633	180167.1651	2578292.065	22
??	Shanhua	2.07	8.1	120.2974053	23.11337642	178034.4504	2557010.964	22
??	Annan	2.33	6.6	120.2175	23.048197	169810.9055	2549834.555	22
??	Tainan	2.33	8.1	120.22085	22.99123	170120.6725	2543524.177	22
??	Meinong	2.7	8.3	120.530542	22.883583	201833.2379	2531468.788	22
??	Qiaotou	2.56	9.8	120.305689	22.757506	178696.8572	2517598.62	22
??	Renwu	3.5	25.7	120.332631	22.689056	181429.6846	2510006.131	22
??	Fengshan	1.7	14.5	120.357422	22.628126	183947.8166	2503247.93	22
??	Daliao	2.4	8	120.425311	22.56413611	190899.162	2496133.724	22
??	Linyuan	1.75	4.7	120.41175	22.4795	189467.6618	2486767.36	22
??	Nanzi	1.72	8.9	120.328289	22.733667	181005.9027	2514948.11	22
??	Zuoying	1.87	7.8	120.292917	22.674861	177341.558	2508453.136	22
??	Qianjin	1.71	4.6	120.2867611	22.63390278	176687.2193	2503920.683	22
??	Qianzhen	2.11	8.5	120.3083336	22.6044507	178889.5598	22.6044507	22
??	Xiaogang	1.59	5.5	120.337736	22.565833	181893.5435	2496358.931	22
??	Pingtung	2.74	16.1	120.488033	22.673081	197391.0605	2508173.804	22
??	Chaozhou	1.99	10.7	120.561175	22.523108	204858.2576	2491543.305	22
??	Hengchun	2.19	8	120.788928	21.958069	228199.9944	2428929.591	22
??	Taitung	2.22	5.5	121.15045	22.755358	265450.6396	2517201.492	22
??	Hualien	2.08	9.4	121.599769	23.971306	311035.7319	2651975.171	22
??	Yangming	2.84	13.8	121.529583	25.182722	303377.2655	2786121.42	22
??	Yilan	2.67	13.5	121.746394	24.747917	325495.3942	2738062.753	22
??	Dongshan	1.96	7.8	121.792928	24.632203	330276.4487	2725272.259	22
??	Sanchong	2.57	9.4	121.493806	25.072611	299815.8397	2773911.122	22
??	Zhongli	2.99	14.9	121.221667	24.953278	272383.556	2760620.856	22
??	Zhushan	1.63	10.5	120.677306	23.756389	217106.971	2628081.672	22
??	Yonghe	1.13	2.9	121.516306	25.017	302109.2082	2767759.828	22
??	Fuxing	1.55	8.8	120.312017	22.608711	179270.4418	2501118.895	22
??	Puli	1.7	27.9	120.967903	23.968842	246733.614	2651572.87	22
??	Matsu	0.76	5.3	119.9314938	26.15188416	143168.4096	2893811.43	22
??	Kinmen	0.93	5	118.312256	24.432133	-22600.7287	2705527.895	22
??	Magong	1.09	2.3	119.566158	23.569031	103626.4632	2608028.345	22
??	Guanshan	1.44	2.4	121.161933	23.045083	266594.619	2549284.521	22
??	Mailiao	0.85	1.8	120.251825	23.753506	173733.7193	2627925.665	22
???	FugueiCape	2.73	16.2	121.5365689	25.29681695	173733.7193	2627925.665	22
??	Dacheng	1.45	6.8	120.2696417	23.85493056	175607.7527	2639149.039	22
??	Keelung	0.94	4.2	121.760056	25.129167	326641.0947	2780300.361	23
??	Xizhi	0.93	2.5	121.64081	25.06624	314649.5064	2773267.652	23
??	Wanli	1	8	121.689881	25.179667	319536.0581	2785856.183	23
??	Xindian	0.98	5.7	121.537778	24.977222	304293.8287	2763362.251	23
??	Tucheng	1.26	7.6	121.451861	24.982528	295617.6015	2763918.33	23
??	Banqiao	1.11	7.8	121.458667	25.012972	296293.3026	2767292.737	23
??	Xinzhuang	0.96	10.7	121.4325	25.037972	293643.389	2770053.158	23
??	Cailiao	1.4	13.8	121.481028	25.06895	298528.2	2773500.962	23
??	Linkou	1.13	5.4	121.3654898	25.07798949	286869.3782	2774465.731	23
??	Tamsui	0.95	3.3	121.449239	25.1645	295285.9191	2784073.597	23
??	Shilin	1.52	18.3	121.5166636	25.10334003	302108.7712	2777323.471	23
??	Zhongshan	0.87	10.3	121.526528	25.062361	303121.3595	2772788.228	23
??	Wanhua	1.53	5.9	121.507972	25.046503	301255.8092	2771024.55	23
??	Guting	0.91	8.2	121.529556	25.020608	303444.953	2768164.63	23
??	Songshan	1.02	8.9	121.578611	25.05	308381.9745	2771440.514	23
??	Datong	1.03	17	121.5134207	25.06331455	301798.5412	2772888.765	23
??	Taoyuan	0.71	8.6	121.3050053	24.9947107	280788.6456	2765226.36	23
??	Dayuan	1.17	6.7	121.2025147	25.06100357	270431.7556	2772549.774	23
??	Guanyin	0.77	2.3	121.0828309	25.03556747	258358.544	2769719.669	23
??	Pingzhen	0.26	2	121.203986	24.952786	270598.2355	2760563.563	23
??	Longtan	2.64	8.6	121.2164577	24.86400048	271873.2622	2750731.543	23
??	Hukou	2.4	18.8	121.0388689	24.90009696	253926.5933	2754712.78	23
??	Zhudong	1.13	4.1	121.0889549	24.74091408	258997.847	2737084.183	23
??	Hsinchu	1.91	9.2	120.9723675	24.8056356	247206.4037	2744249.997	23
??	Toufen	1.62	5.5	120.8986929	24.69690679	239749.1152	2732210.903	23
??	Miaoli	1.61	5.7	120.8201147	24.56499183	231778.9513	2717608.589	23
??	Sanyi	1.28	3.9	120.7595675	24.38248443	225610.8072	2697404.393	23
??	Fengyuan	1.24	3.3	120.7425241	24.25699731	223856.2162	2683509.479	23
??	Shalu	0.82	3.2	120.568794	24.225628	206204.9642	2680078.798	23
??	Dali	1.36	4.5	120.6784444	24.09961111	217309.5348	2666092.325	23
??	Zhongming	2.11	10.9	120.641092	24.151958	213526.9718	2671898.973	23
??	Xitun	2.05	7	120.616917	24.162197	211073.3337	2673039.462	23
??	Changhua	1.51	4.4	120.541519	24.066	203376.8957	2662408.563	23
??	Xianxi	1.78	3.3	120.469061	24.131672	196036.0031	2669707.797	23
??	Erlin	1.65	3.3	120.409653	23.925175	189901.7565	2646862.1	23
??	Nantou	1.15	3	120.685306	23.913	217960.9325	2645423.87	23
??	Douliu	1.56	4	120.544994	23.711853	203604.1387	2623186.376	23
??	Lunbei	1.63	4.8	120.348742	23.757547	183615.4515	2628324.597	23
??	Xingang	2.21	6.3	120.345531	23.554839	183185.239	2605876.77	23
??	Puzi	1.36	2.6	120.2478	23.46538	173155.6228	2596018.432	23
??	Taixi	2.81	12.3	120.1993333	23.702175	168350.7048	2622269.861	23
??	Chiayi	1.79	10.9	120.4412515	23.46477865	192918.7784	2595861.802	23
??	Xinying	1.92	9.4	120.31725	23.305633	180167.1651	2578292.065	23
??	Shanhua	1.56	7.8	120.2974053	23.11337642	178034.4504	2557010.964	23
??	Annan	1.89	5.9	120.2175	23.048197	169810.9055	2549834.555	23
??	Tainan	2.04	7.7	120.22085	22.99123	170120.6725	2543524.177	23
??	Meinong	2.15	6.5	120.530542	22.883583	201833.2379	2531468.788	23
??	Qiaotou	2.5	9.6	120.305689	22.757506	178696.8572	2517598.62	23
??	Renwu	3.26	44.1	120.332631	22.689056	181429.6846	2510006.131	23
??	Fengshan	1.35	10.8	120.357422	22.628126	183947.8166	2503247.93	23
??	Daliao	1.96	5.9	120.425311	22.56413611	190899.162	2496133.724	23
??	Linyuan	1.56	4.8	120.41175	22.4795	189467.6618	2486767.36	23
??	Nanzi	1.64	5	120.328289	22.733667	181005.9027	2514948.11	23
??	Zuoying	1.77	5.6	120.292917	22.674861	177341.558	2508453.136	23
??	Qianjin	2.03	6.6	120.2867611	22.63390278	176687.2193	2503920.683	23
??	Qianzhen	2.06	11.2	120.3083336	22.6044507	178889.5598	22.6044507	23
??	Xiaogang	1.52	5.5	120.337736	22.565833	181893.5435	2496358.931	23
??	Pingtung	3.01	20.6	120.488033	22.673081	197391.0605	2508173.804	23
??	Chaozhou	1.9	7.2	120.561175	22.523108	204858.2576	2491543.305	23
??	Hengchun	2.09	7.4	120.788928	21.958069	228199.9944	2428929.591	23
??	Taitung	2.77	15.3	121.15045	22.755358	265450.6396	2517201.492	23
??	Hualien	1.96	13.5	121.599769	23.971306	311035.7319	2651975.171	23
??	Yangming	3.33	23	121.529583	25.182722	303377.2655	2786121.42	23
??	Yilan	2.76	29.6	121.746394	24.747917	325495.3942	2738062.753	23
??	Dongshan	1.92	11.7	121.792928	24.632203	330276.4487	2725272.259	23
??	Sanchong	2.63	12.5	121.493806	25.072611	299815.8397	2773911.122	23
??	Zhongli	3.44	26.9	121.221667	24.953278	272383.556	2760620.856	23
??	Zhushan	1.84	18	120.677306	23.756389	217106.971	2628081.672	23
??	Yonghe	1.2	3.4	121.516306	25.017	302109.2082	2767759.828	23
??	Fuxing	1.77	11.6	120.312017	22.608711	179270.4418	2501118.895	23
??	Puli	0.78	16.7	120.967903	23.968842	246733.614	2651572.87	23
??	Matsu	0.78	6.7	119.9314938	26.15188416	143168.4096	2893811.43	23
??	Kinmen	0.82	6.5	118.312256	24.432133	-22600.7287	2705527.895	23
??	Magong	1.1	2.3	119.566158	23.569031	103626.4632	2608028.345	23
??	Guanshan	1.35	2.1	121.161933	23.045083	266594.619	2549284.521	23
??	Mailiao	0.87	2.7	120.251825	23.753506	173733.7193	2627925.665	23
???	FugueiCape	2.56	13.7	121.5365689	25.29681695	173733.7193	2627925.665	23
??	Dacheng	1.57	7.8	120.2696417	23.85493056	175607.7527	2639149.039	23
??	Keelung	0.87	6.3	121.760056	25.129167	326641.0947	2780300.361	24
??	Xizhi	0.78	5.4	121.64081	25.06624	314649.5064	2773267.652	24
??	Wanli	0.95	4.1	121.689881	25.179667	319536.0581	2785856.183	24
??	Xindian	0.93	5	121.537778	24.977222	304293.8287	2763362.251	24
??	Tucheng	1.23	6.4	121.451861	24.982528	295617.6015	2763918.33	24
??	Banqiao	1.06	5.1	121.458667	25.012972	296293.3026	2767292.737	24
??	Xinzhuang	0.89	3.3	121.4325	25.037972	293643.389	2770053.158	24
??	Cailiao	1.29	4.6	121.481028	25.06895	298528.2	2773500.962	24
??	Linkou	1.16	9.5	121.3654898	25.07798949	286869.3782	2774465.731	24
??	Tamsui	0.97	5.6	121.449239	25.1645	295285.9191	2784073.597	24
??	Shilin	1.17	5.6	121.5166636	25.10334003	302108.7712	2777323.471	24
??	Zhongshan	0.9	3	121.526528	25.062361	303121.3595	2772788.228	24
??	Wanhua	1.35	6.2	121.507972	25.046503	301255.8092	2771024.55	24
??	Guting	0.75	3.6	121.529556	25.020608	303444.953	2768164.63	24
??	Songshan	1.05	4.1	121.578611	25.05	308381.9745	2771440.514	24
??	Datong	1.05	9.9	121.5134207	25.06331455	301798.5412	2772888.765	24
??	Taoyuan	0.55	4.7	121.3050053	24.9947107	280788.6456	2765226.36	24
??	Dayuan	1.12	9.6	121.2025147	25.06100357	270431.7556	2772549.774	24
??	Guanyin	0.66	2.8	121.0828309	25.03556747	258358.544	2769719.669	24
??	Pingzhen	0.23	2.2	121.203986	24.952786	270598.2355	2760563.563	24
??	Longtan	2.41	9.9	121.2164577	24.86400048	271873.2622	2750731.543	24
??	Hukou	2.01	13.2	121.0388689	24.90009696	253926.5933	2754712.78	24
??	Zhudong	0.92	2.6	121.0889549	24.74091408	258997.847	2737084.183	24
??	Hsinchu	1.82	5.7	120.9723675	24.8056356	247206.4037	2744249.997	24
??	Toufen	1.41	3.1	120.8986929	24.69690679	239749.1152	2732210.903	24
??	Miaoli	1.56	3.5	120.8201147	24.56499183	231778.9513	2717608.589	24
??	Sanyi	1.2	4	120.7595675	24.38248443	225610.8072	2697404.393	24
??	Fengyuan	1.22	3.5	120.7425241	24.25699731	223856.2162	2683509.479	24
??	Shalu	0.73	3.6	120.568794	24.225628	206204.9642	2680078.798	24
??	Dali	1.15	2.9	120.6784444	24.09961111	217309.5348	2666092.325	24
??	Zhongming	2.05	6.5	120.641092	24.151958	213526.9718	2671898.973	24
??	Xitun	2.07	4.8	120.616917	24.162197	211073.3337	2673039.462	24
??	Changhua	1.49	4.4	120.541519	24.066	203376.8957	2662408.563	24
??	Xianxi		3.3	120.469061	24.131672	196036.0031	2669707.797	24
??	Erlin	1.59	3.2	120.409653	23.925175	189901.7565	2646862.1	24
??	Nantou	1.16	4.2	120.685306	23.913	217960.9325	2645423.87	24
??	Douliu	1.53	3.6	120.544994	23.711853	203604.1387	2623186.376	24
??	Lunbei	1.53	4.1	120.348742	23.757547	183615.4515	2628324.597	24
??	Xingang	1.95	3.7	120.345531	23.554839	183185.239	2605876.77	24
??	Puzi	1.22	2.4	120.2478	23.46538	173155.6228	2596018.432	24
??	Taixi	2.72	8	120.1993333	23.702175	168350.7048	2622269.861	24
??	Chiayi	1.52	4.9	120.4412515	23.46477865	192918.7784	2595861.802	24
??	Xinying	2.04	8.8	120.31725	23.305633	180167.1651	2578292.065	24
??	Shanhua	1.21	6.7	120.2974053	23.11337642	178034.4504	2557010.964	24
??	Annan	1.71	4.3	120.2175	23.048197	169810.9055	2549834.555	24
??	Tainan	1.83	7.3	120.22085	22.99123	170120.6725	2543524.177	24
??	Meinong	1.89	8.1	120.530542	22.883583	201833.2379	2531468.788	24
??	Qiaotou	1.92	7.3	120.305689	22.757506	178696.8572	2517598.62	24
??	Renwu	2.95	35	120.332631	22.689056	181429.6846	2510006.131	24
??	Fengshan	1.74	6.1	120.357422	22.628126	183947.8166	2503247.93	24
??	Daliao	1.89	7	120.425311	22.56413611	190899.162	2496133.724	24
??	Linyuan	1.43	4.3	120.41175	22.4795	189467.6618	2486767.36	24
??	Nanzi	1.5	5	120.328289	22.733667	181005.9027	2514948.11	24
??	Zuoying	1.63	4.7	120.292917	22.674861	177341.558	2508453.136	24
??	Qianjin	2.21	6.2	120.2867611	22.63390278	176687.2193	2503920.683	24
??	Qianzhen	1.58	8.7	120.3083336	22.6044507	178889.5598	22.6044507	24
??	Xiaogang	1.35	3.8	120.337736	22.565833	181893.5435	2496358.931	24
??	Pingtung	2.89	16	120.488033	22.673081	197391.0605	2508173.804	24
??	Chaozhou	1.59	4.4	120.561175	22.523108	204858.2576	2491543.305	24
??	Hengchun	1.9	4	120.788928	21.958069	228199.9944	2428929.591	24
??	Taitung	2.69	5.7	121.15045	22.755358	265450.6396	2517201.492	24
??	Hualien	1.61	7.1	121.599769	23.971306	311035.7319	2651975.171	24
??	Yangming	2.71	18.8	121.529583	25.182722	303377.2655	2786121.42	24
??	Yilan	2.48	11.6	121.746394	24.747917	325495.3942	2738062.753	24
??	Dongshan	1.76	12.1	121.792928	24.632203	330276.4487	2725272.259	24
??	Sanchong	2.26	23.9	121.493806	25.072611	299815.8397	2773911.122	24
??	Zhongli	3.14	34.1	121.221667	24.953278	272383.556	2760620.856	24
??	Zhushan	1.5	13.6	120.677306	23.756389	217106.971	2628081.672	24
??	Yonghe	1.14	3.1	121.516306	25.017	302109.2082	2767759.828	24
??	Fuxing	2.03	8.1	120.312017	22.608711	179270.4418	2501118.895	24
??	Puli	1.95	21.1	120.967903	23.968842	246733.614	2651572.87	24
??	Matsu	0.77	4.3	119.9314938	26.15188416	143168.4096	2893811.43	24
??	Kinmen	0.82	3.5	118.312256	24.432133	-22600.7287	2705527.895	24
??	Magong	0.94	2.3	119.566158	23.569031	103626.4632	2608028.345	24
??	Guanshan	1.34	2.2	121.161933	23.045083	266594.619	2549284.521	24
??	Mailiao	0.75	1.3	120.251825	23.753506	173733.7193	2627925.665	24
???	FugueiCape	2.32	12.6	121.5365689	25.29681695	173733.7193	2627925.665	24
??	Dacheng	1.54	9.3	120.2696417	23.85493056	175607.7527	2639149.039	24
??	Keelung	0.85	13.6	121.760056	25.129167	326641.0947	2780300.361	25
??	Xizhi	0.72	3.8	121.64081	25.06624	314649.5064	2773267.652	25
??	Wanli	0.88	3.4	121.689881	25.179667	319536.0581	2785856.183	25
??	Xindian	0.77	5.1	121.537778	24.977222	304293.8287	2763362.251	25
??	Tucheng	1.15	4.4	121.451861	24.982528	295617.6015	2763918.33	25
??	Banqiao	1.02	4.8	121.458667	25.012972	296293.3026	2767292.737	25
??	Xinzhuang	0.79	3.2	121.4325	25.037972	293643.389	2770053.158	25
??	Cailiao	1.07	3.2	121.481028	25.06895	298528.2	2773500.962	25
??	Linkou	1.06	4.2	121.3654898	25.07798949	286869.3782	2774465.731	25
??	Tamsui	0.93	8.9	121.449239	25.1645	295285.9191	2784073.597	25
??	Shilin	1.05	7.4	121.5166636	25.10334003	302108.7712	2777323.471	25
??	Zhongshan	0.81	2.7	121.526528	25.062361	303121.3595	2772788.228	25
??	Wanhua	1.3	3.3	121.507972	25.046503	301255.8092	2771024.55	25
??	Guting	0.72	3.2	121.529556	25.020608	303444.953	2768164.63	25
??	Songshan	0.88	2.5	121.578611	25.05	308381.9745	2771440.514	25
??	Datong	0.77	3.3	121.5134207	25.06331455	301798.5412	2772888.765	25
??	Taoyuan	0.58	2.9	121.3050053	24.9947107	280788.6456	2765226.36	25
??	Dayuan	0.95	2.7	121.2025147	25.06100357	270431.7556	2772549.774	25
??	Guanyin	0.67	3.3	121.0828309	25.03556747	258358.544	2769719.669	25
??	Pingzhen	0.35	3.7	121.203986	24.952786	270598.2355	2760563.563	25
??	Longtan	2.03	22.4	121.2164577	24.86400048	271873.2622	2750731.543	25
??	Hukou	1.45	73.4	121.0388689	24.90009696	253926.5933	2754712.78	25
??	Zhudong	0.8	2	121.0889549	24.74091408	258997.847	2737084.183	25
??	Hsinchu	1.71	6.9	120.9723675	24.8056356	247206.4037	2744249.997	25
??	Toufen	1.13	2.8	120.8986929	24.69690679	239749.1152	2732210.903	25
??	Miaoli	1.1	2.7	120.8201147	24.56499183	231778.9513	2717608.589	25
??	Sanyi	0.95	2.5	120.7595675	24.38248443	225610.8072	2697404.393	25
??	Fengyuan	0.98	3.7	120.7425241	24.25699731	223856.2162	2683509.479	25
??	Shalu	0.64	1.9	120.568794	24.225628	206204.9642	2680078.798	25
??	Dali	1.02	3.1	120.6784444	24.09961111	217309.5348	2666092.325	25
??	Zhongming	1.64	8.9	120.641092	24.151958	213526.9718	2671898.973	25
??	Xitun	1.89	6.4	120.616917	24.162197	211073.3337	2673039.462	25
??	Changhua	1.48	4.8	120.541519	24.066	203376.8957	2662408.563	25
??	Xianxi		6.2	120.469061	24.131672	196036.0031	2669707.797	25
??	Erlin	1.55	9.7	120.409653	23.925175	189901.7565	2646862.1	25
??	Nantou	0.96	6.8	120.685306	23.913	217960.9325	2645423.87	25
??	Douliu	1.34	2.8	120.544994	23.711853	203604.1387	2623186.376	25
??	Lunbei	1.42	4.9	120.348742	23.757547	183615.4515	2628324.597	25
??	Xingang	1.39	3	120.345531	23.554839	183185.239	2605876.77	25
??	Puzi	1.19	3.5	120.2478	23.46538	173155.6228	2596018.432	25
??	Taixi	2.44	8.3	120.1993333	23.702175	168350.7048	2622269.861	25
??	Chiayi	1.39	9.2	120.4412515	23.46477865	192918.7784	2595861.802	25
??	Xinying	1.54	5.9	120.31725	23.305633	180167.1651	2578292.065	25
??	Shanhua	0.91	4.7	120.2974053	23.11337642	178034.4504	2557010.964	25
??	Annan	1.39	5.1	120.2175	23.048197	169810.9055	2549834.555	25
??	Tainan	1.51	4.9	120.22085	22.99123	170120.6725	2543524.177	25
??	Meinong	1.45	5.3	120.530542	22.883583	201833.2379	2531468.788	25
??	Qiaotou	1.56	4.8	120.305689	22.757506	178696.8572	2517598.62	25
??	Renwu	2.61	26.5	120.332631	22.689056	181429.6846	2510006.131	25
??	Fengshan	1.42	15	120.357422	22.628126	183947.8166	2503247.93	25
??	Daliao	1.17	4.1	120.425311	22.56413611	190899.162	2496133.724	25
??	Linyuan	0.94	3.5	120.41175	22.4795	189467.6618	2486767.36	25
??	Nanzi	1.38	4.9	120.328289	22.733667	181005.9027	2514948.11	25
??	Zuoying	1.25	5.2	120.292917	22.674861	177341.558	2508453.136	25
??	Qianjin	1.73	5	120.2867611	22.63390278	176687.2193	2503920.683	25
??	Qianzhen	1.2	5.8	120.3083336	22.6044507	178889.5598	22.6044507	25
??	Xiaogang	1.19	5.9	120.337736	22.565833	181893.5435	2496358.931	25
??	Pingtung	2.37	11.6	120.488033	22.673081	197391.0605	2508173.804	25
??	Chaozhou	1.21	4.2	120.561175	22.523108	204858.2576	2491543.305	25
??	Hengchun	1.61	6.4	120.788928	21.958069	228199.9944	2428929.591	25
??	Taitung	2.34	5.6	121.15045	22.755358	265450.6396	2517201.492	25
??	Hualien	1.33	5.3	121.599769	23.971306	311035.7319	2651975.171	25
??	Yangming	2.3	26.7	121.529583	25.182722	303377.2655	2786121.42	25
??	Yilan	2.55	10.7	121.746394	24.747917	325495.3942	2738062.753	25
??	Dongshan	1.28	6.9	121.792928	24.632203	330276.4487	2725272.259	25
??	Sanchong	1.86	8.6	121.493806	25.072611	299815.8397	2773911.122	25
??	Zhongli	2.85	15.2	121.221667	24.953278	272383.556	2760620.856	25
??	Zhushan	1.23	6.8	120.677306	23.756389	217106.971	2628081.672	25
??	Yonghe	1.11	3.7	121.516306	25.017	302109.2082	2767759.828	25
??	Fuxing	1.96	13.3	120.312017	22.608711	179270.4418	2501118.895	25
??	Puli	0.71	3.3	120.967903	23.968842	246733.614	2651572.87	25
??	Matsu	0.69	4.3	119.9314938	26.15188416	143168.4096	2893811.43	25
??	Kinmen	0.71	2.7	118.312256	24.432133	-22600.7287	2705527.895	25
??	Magong	0.96	2.3	119.566158	23.569031	103626.4632	2608028.345	25
??	Guanshan	1.38	5.6	121.161933	23.045083	266594.619	2549284.521	25
??	Mailiao	0.81	1.5	120.251825	23.753506	173733.7193	2627925.665	25
???	FugueiCape	1.63	5.1	121.5365689	25.29681695	173733.7193	2627925.665	25
??	Dacheng	1.46	7.7	120.2696417	23.85493056	175607.7527	2639149.039	25
??	Keelung	1.15	5.8	121.760056	25.129167	326641.0947	2780300.361	26
??	Xizhi	0.85	5.2	121.64081	25.06624	314649.5064	2773267.652	26
??	Wanli	1.05	5.3	121.689881	25.179667	319536.0581	2785856.183	26
??	Xindian	1.06	10.1	121.537778	24.977222	304293.8287	2763362.251	26
??	Tucheng	1.41	5.6	121.451861	24.982528	295617.6015	2763918.33	26
??	Banqiao	1.28	6.8	121.458667	25.012972	296293.3026	2767292.737	26
??	Xinzhuang	0.94	7.8	121.4325	25.037972	293643.389	2770053.158	26
??	Cailiao	1.53	11.5	121.481028	25.06895	298528.2	2773500.962	26
??	Linkou	1.55	11.3	121.3654898	25.07798949	286869.3782	2774465.731	26
??	Tamsui	1.18	4.8	121.449239	25.1645	295285.9191	2784073.597	26
??	Shilin	1.45	12.2	121.5166636	25.10334003	302108.7712	2777323.471	26
??	Zhongshan	1.01	8.6	121.526528	25.062361	303121.3595	2772788.228	26
??	Wanhua	1.51	6.3	121.507972	25.046503	301255.8092	2771024.55	26
